,ct2010,county,boro_code,population,tract,zipcode,tract2010
603,289.0,081,4,5251,028900,11372.0,289
604,309.03,081,4,5811,030903,11370.0,30903
605,309.03,081,4,5811,030903,11372.0,30903
606,327.0,081,4,3916,032700,11370.0,327
607,327.0,081,4,3916,032700,11372.0,327
608,329.0,081,4,3983,032900,11369.0,329
609,329.0,081,4,3983,032900,11370.0,329
610,337.0,081,4,3238,033700,11369.0,337
611,337.0,081,4,3238,033700,11370.0,337
612,337.0,081,4,3238,033700,11372.0,337
613,339.0,081,4,3016,033900,11369.0,339
614,339.0,081,4,3016,033900,11372.0,339
615,351.0,081,4,4178,035100,11369.0,351
616,351.0,081,4,4178,035100,11372.0,351
617,353.0,081,4,2541,035300,11369.0,353
618,353.0,081,4,2541,035300,11372.0,353
619,361.0,081,4,2813,036100,11368.0,361
620,361.0,081,4,2813,036100,11369.0,361
621,363.0,081,4,1960,036300,11368.0,363
622,363.0,081,4,1960,036300,11369.0,363
623,375.0,081,4,4321,037500,11368.0,375
624,375.0,081,4,4321,037500,11372.0,375
625,377.0,081,4,3566,037700,11368.0,377
626,379.0,081,4,7184,037900,11368.0,379
627,384.0,081,4,2428,038400,11411.0,384
628,384.0,081,4,2428,038400,11412.0,384
629,394.0,081,4,3013,039400,11412.0,394
630,400.0,081,4,1333,040000,11412.0,400
631,402.0,081,4,1811,040200,11412.0,402
632,403.0,081,4,7716,040300,11368.0,403
633,411.0,081,4,4108,041100,11368.0,411
634,411.0,081,4,4108,041100,11373.0,411
635,413.0,081,4,4614,041300,11368.0,413
636,415.0,081,4,4278,041500,11368.0,415
637,434.0,081,4,1796,043400,11433.0,434
638,443.01,081,4,3613,044301,11368.0,44301
639,443.02,081,4,4491,044302,11368.0,44302
640,443.02,081,4,4491,044302,11373.0,44302
641,446.02,081,4,4706,044602,11432.0,44602
642,496.0,081,4,3296,049600,11428.0,496
643,448.0,081,4,2923,044800,11432.0,448
644,457.0,081,4,3462,045700,11373.0,457
645,459.0,081,4,3700,045900,11373.0,459
646,461.0,081,4,2801,046100,11368.0,461
647,461.0,081,4,2801,046100,11373.0,461
648,467.0,081,4,6400,046700,11372.0,467
649,467.0,081,4,6400,046700,11373.0,467
650,469.0,081,4,7804,046900,11372.0,469
651,469.0,081,4,7804,046900,11373.0,469
652,481.0,081,4,6384,048100,11373.0,481
653,483.0,081,4,4290,048300,11373.0,483
654,483.0,081,4,4290,048300,11377.0,483
655,489.0,081,4,1788,048900,11373.0,489
656,489.0,081,4,1788,048900,11377.0,489
657,495.0,081,4,1417,049500,11378.0,495
658,495.0,081,4,1417,049500,11379.0,495
659,502.01,081,4,1431,050201,11412.0,50201
660,502.01,081,4,1431,050201,11423.0,50201
661,502.02,081,4,1473,050202,11412.0,50202
662,502.02,081,4,1473,050202,11423.0,50202
663,504.0,081,4,2051,050400,11412.0,504
664,506.0,081,4,1652,050600,11412.0,506
665,508.0,081,4,2237,050800,11412.0,508
666,510.0,081,4,1673,051000,11412.0,510
667,510.0,081,4,1673,051000,11423.0,510
668,510.0,081,4,1673,051000,11429.0,510
669,512.0,081,4,2831,051200,11428.0,512
670,512.0,081,4,2831,051200,11429.0,512
671,518.0,081,4,2336,051800,11412.0,518
672,520.0,081,4,1619,052000,11412.0,520
673,524.0,081,4,1705,052400,11412.0,524
674,525.0,081,4,2116,052500,11378.0,525
675,526.0,081,4,2043,052600,11412.0,526
676,530.0,081,4,2426,053000,11412.0,530
677,532.0,081,4,1809,053200,11411.0,532
678,532.0,081,4,1809,053200,11412.0,532
679,532.0,081,4,1809,053200,11429.0,532
680,536.01,081,4,2050,053601,11429.0,53601
681,540.0,081,4,4536,054000,11428.0,540
682,540.0,081,4,4536,054000,11429.0,540
683,542.0,081,4,5095,054200,11428.0,542
684,545.0,081,4,4031,054500,11385.0,545
685,547.0,081,4,5459,054700,11385.0,547
686,549.0,081,4,6202,054900,11385.0,549
687,551.0,081,4,4672,055100,11385.0,551
688,553.0,081,4,2718,055300,11385.0,553
689,556.0,081,4,2322,055600,11427.0,556
690,556.0,081,4,2322,055600,11428.0,556
691,558.0,081,4,1753,055800,11428.0,558
692,134.0,061,1,11698,013400,10021.0,134
693,134.0,061,1,11698,013400,10075.0,134
694,583.0,081,4,3375,058300,11385.0,583
695,585.0,081,4,4374,058500,11385.0,585
696,587.0,081,4,3672,058700,11385.0,587
697,589.0,081,4,4670,058900,11385.0,589
698,591.0,081,4,5375,059100,11385.0,591
699,593.0,081,4,4338,059300,11385.0,593
700,594.0,081,4,1842,059400,11411.0,594
701,596.0,081,4,1462,059600,11411.0,596
702,598.0,081,4,1693,059800,11411.0,598
703,599.0,081,4,1299,059900,11378.0,599
704,600.0,081,4,1188,060000,11411.0,600
705,606.0,081,4,1337,060600,11411.0,606
706,608.0,081,4,1728,060800,11411.0,608
707,614.0,081,4,1318,061400,11411.0,614
708,627.0,081,4,2901,062700,11385.0,627
709,657.02,081,4,1811,065702,11379.0,65702
710,657.03,081,4,2862,065703,11379.0,65703
711,659.0,081,4,1807,065900,11379.0,659
712,660.0,081,4,3724,066000,11422.0,660
713,661.0,081,4,1546,066100,11379.0,661
714,667.01,081,4,2449,066701,11378.0,66701
715,667.01,081,4,2449,066701,11379.0,66701
716,671.0,081,4,2368,067100,11379.0,671
717,677.0,081,4,1765,067700,11379.0,677
718,679.0,081,4,3928,067900,11374.0,679
719,679.0,081,4,3928,067900,11379.0,679
720,693.0,081,4,3012,069300,11374.0,693
721,695.0,081,4,2029,069500,11374.0,695
722,695.0,081,4,2029,069500,11379.0,695
723,697.01,081,4,3807,069701,11374.0,69701
724,697.02,081,4,3402,069702,11374.0,69702
725,713.06,081,4,6864,071306,11374.0,71306
726,713.06,081,4,6864,071306,11375.0,71306
727,719.0,081,4,2321,071900,11374.0,719
728,719.0,081,4,2321,071900,11375.0,719
729,721.0,081,4,4334,072100,11374.0,721
730,721.0,081,4,4334,072100,11375.0,721
731,729.0,081,4,1375,072900,11375.0,729
732,739.0,081,4,5903,073900,11375.0,739
733,741.0,081,4,3194,074100,11375.0,741
734,743.0,081,4,4441,074300,11375.0,743
735,779.04,081,4,6121,077904,11366.0,77904
736,779.04,081,4,6121,077904,11367.0,77904
737,779.06,081,4,3653,077906,11367.0,77906
738,799.0,081,4,3229,079900,11355.0,799
739,853.0,081,4,5070,085300,11354.0,853
740,853.0,081,4,5070,085300,11355.0,853
741,861.0,081,4,2082,086100,11355.0,861
742,871.0,081,4,2350,087100,11354.0,871
743,871.0,081,4,2350,087100,11355.0,871
744,928.0,081,4,3470,092800,11694.0,928
745,1029.0,081,4,3827,102900,11357.0,1029
746,1033.0,081,4,4374,103300,11357.0,1033
747,1059.0,081,4,4352,105900,11354.0,1059
748,1059.0,081,4,4352,105900,11357.0,1059
749,1059.0,081,4,4352,105900,11358.0,1059
750,1139.0,081,4,3131,113900,11358.0,1139
751,1139.0,081,4,3131,113900,11361.0,1139
752,1147.0,081,4,1722,114700,11358.0,1147
753,1157.0,081,4,3423,115700,11354.0,1157
754,1161.0,081,4,4491,116100,11354.0,1161
755,1175.0,081,4,4904,117500,11358.0,1175
756,1181.0,081,4,1581,118100,11358.0,1181
757,1181.0,081,4,1581,118100,11361.0,1181
758,1185.0,081,4,2207,118500,11355.0,1185
759,1185.0,081,4,2207,118500,11358.0,1185
760,1187.0,081,4,2341,118700,11355.0,1187
761,1191.0,081,4,3314,119100,11355.0,1191
762,1191.0,081,4,3314,119100,11358.0,1191
763,1193.0,081,4,1956,119300,11358.0,1193
764,1195.0,081,4,1390,119500,11358.0,1195
765,1203.0,081,4,1494,120300,11355.0,1203
766,1203.0,081,4,1494,120300,11358.0,1203
767,1205.0,081,4,2901,120500,11355.0,1205
768,1241.0,081,4,3746,124100,11365.0,1241
769,1241.0,081,4,3746,124100,11366.0,1241
770,1247.0,081,4,3403,124700,11365.0,1247
771,1247.0,081,4,3403,124700,11366.0,1247
772,1291.04,081,4,4350,129104,11364.0,129104
773,1339.0,081,4,1322,133900,11366.0,1339
774,1409.01,081,4,1017,140901,11364.0,140901
775,1129.0,081,4,2131,112900,11361.0,1129
776,1409.02,081,4,3241,140902,11364.0,140902
777,1409.02,081,4,3241,140902,11365.0,140902
778,1451.02,081,4,2539,145102,11361.0,145102
779,1451.02,081,4,2539,145102,11364.0,145102
780,1579.01,081,4,5228,157901,11004.0,157901
781,1579.01,081,4,5228,157901,11040.0,157901
782,1579.02,081,4,4199,157902,11004.0,157902
783,1579.03,081,4,4097,157903,11001.0,157903
784,1579.03,081,4,4097,157903,11004.0,157903
785,1579.03,081,4,4097,157903,11040.0,157903
786,18.0,081,4,3129,001800,11421.0,18
787,20.0,081,4,2009,002000,11421.0,20
788,204.0,081,4,2473,020400,11433.0,204
789,204.0,081,4,2473,020400,11435.0,204
790,32.0,081,4,1688,003200,11416.0,32
791,267.0,081,4,5768,026700,11372.0,267
792,267.0,081,4,5768,026700,11373.0,267
793,369.01,005,2,2259,036901,10457.0,36901
794,369.02,005,2,2150,036902,10457.0,36902
795,470.0,081,4,3488,047000,11423.0,470
796,470.0,081,4,3488,047000,11432.0,470
797,235.01,005,2,3235,023501,10453.0,23501
798,403.02,005,2,4438,040302,10458.0,40302
799,267.02,005,2,7115,026702,10468.0,26702
800,480.0,081,4,2730,048000,11423.0,480
801,480.0,081,4,2730,048000,11432.0,480
802,233.02,005,2,3647,023302,10457.0,23302
803,188.0,081,4,1399,018800,11436.0,188
804,192.0,081,4,2227,019200,11435.0,192
805,192.0,081,4,2227,019200,11436.0,192
806,174.0,081,4,2474,017400,11420.0,174
807,176.0,081,4,2423,017600,11420.0,176
808,1435.0,081,4,2246,143500,11364.0,1435
809,138.0,081,4,3740,013800,11415.0,138
810,138.0,081,4,3740,013800,11418.0,138
811,284.0,081,4,4310,028400,11434.0,284
812,580.0,081,4,3811,058000,11429.0,580
813,713.03,081,4,5677,071303,11374.0,71303
814,713.03,081,4,5677,071303,11375.0,71303
815,328.0,005,2,4005,032800,10467.0,328
816,328.0,005,2,4005,032800,10469.0,328
817,779.02,081,4,5235,077902,11367.0,77902
818,779.07,081,4,3137,077907,11367.0,77907
819,170.0,081,4,2800,017000,11420.0,170
820,194.0,081,4,2816,019400,11435.0,194
821,194.0,081,4,2816,019400,11436.0,194
822,974.0,047,3,3065,097400,11236.0,974
823,445.0,047,3,5066,044500,11237.0,445
824,447.0,047,3,2496,044700,11237.0,447
825,66.0,047,3,3566,006600,11209.0,66
826,516.0,005,2,4265,051600,10464.0,516
827,620.0,047,3,2112,062000,11235.0,620
828,390.0,047,3,2457,039000,11223.0,390
829,390.0,047,3,2457,039000,11235.0,390
830,340.0,005,2,4984,034000,10467.0,340
831,340.0,005,2,4984,034000,10469.0,340
832,49.0,047,3,2631,004900,11201.0,49
833,49.0,047,3,2631,004900,11231.0,49
834,94.0,047,3,5429,009400,11220.0,94
835,96.0,047,3,6477,009600,11220.0,96
836,82.0,047,3,4275,008200,11220.0,82
837,82.0,047,3,4275,008200,11232.0,82
838,86.0,047,3,0,008600,11232.0,86
839,1176.02,047,3,2996,117602,11208.0,117602
840,349.0,047,3,6041,034900,11213.0,349
841,351.0,047,3,4445,035100,11213.0,351
842,642.0,047,3,2327,064200,11210.0,642
843,642.0,047,3,2327,064200,11229.0,642
844,644.0,047,3,3030,064400,11229.0,644
845,644.0,047,3,3030,064400,11234.0,644
846,55.0,081,4,886,005500,11101.0,55
847,55.0,081,4,886,005500,11106.0,55
848,119.0,061,1,1027,011900,10036.0,119
849,125.0,061,1,2489,012500,10019.0,125
850,125.0,061,1,2489,012500,10020.0,125
851,125.0,061,1,2489,012500,10036.0,125
852,125.0,061,1,2489,012500,10105.0,125
853,1159.0,081,4,4388,115900,11354.0,1159
854,225.0,061,1,11072,022500,10031.0,225
855,293.0,061,1,9504,029300,10034.0,293
856,200.0,047,3,2335,020000,11228.0,200
857,202.0,047,3,2154,020200,11228.0,202
858,168.0,047,3,1676,016800,11214.0,168
859,168.0,047,3,1676,016800,11228.0,168
860,158.0,005,2,1234,015800,10465.0,158
861,30.01,061,1,4140,003001,10002.0,3001
862,152.0,005,2,2828,015200,10465.0,152
863,582.0,047,3,2812,058200,11223.0,582
864,582.0,047,3,2812,058200,11229.0,582
865,554.0,047,3,4492,055400,11223.0,554
866,554.0,047,3,4492,055400,11229.0,554
867,556.0,047,3,3951,055600,11223.0,556
868,556.0,047,3,3951,055600,11229.0,556
869,217.0,047,3,4035,021700,11238.0,217
870,834.0,047,3,1477,083400,11203.0,834
871,854.0,047,3,1987,085400,11203.0,854
872,224.03,005,2,3651,022403,10462.0,22403
873,16.0,061,1,7244,001600,10002.0,16
874,462.01,047,3,2498,046201,11230.0,46201
875,448.0,005,2,1964,044800,10466.0,448
876,342.0,005,2,2040,034200,10469.0,342
877,344.0,005,2,2207,034400,10469.0,344
878,259.01,047,3,2158,025901,11206.0,25901
879,259.02,047,3,3826,025902,11206.0,25902
880,224.04,005,2,4186,022404,10462.0,22404
881,947.0,081,4,2536,094700,11356.0,947
882,982.0,047,3,4535,098200,11207.0,982
883,982.0,047,3,4535,098200,11236.0,982
884,30.0,047,3,1780,003000,11220.0,30
885,1403.0,081,4,2140,140300,11364.0,1403
886,613.02,081,4,16,061302,11379.0,61302
887,613.02,081,4,16,061302,11385.0,61302
888,623.0,081,4,2137,062300,11385.0,623
889,625.0,081,4,2807,062500,11385.0,625
890,745.0,081,4,4260,074500,11375.0,745
891,1017.0,081,4,6143,101700,11357.0,1017
892,1017.0,081,4,6143,101700,11358.0,1017
893,1141.0,081,4,2469,114100,11358.0,1141
894,450.0,081,4,2271,045000,11432.0,450
895,403.0,047,3,4025,040300,11207.0,403
896,1267.0,081,4,4756,126700,11366.0,1267
897,1267.0,081,4,4756,126700,11432.0,1267
898,1223.0,081,4,3670,122300,11365.0,1223
899,1341.0,081,4,3572,134100,11365.0,1341
900,1341.0,081,4,3572,134100,11366.0,1341
901,360.02,047,3,4241,036002,11235.0,36002
902,561.0,047,3,3348,056100,11211.0,561
903,561.0,047,3,3348,056100,11222.0,561
904,561.0,047,3,3348,056100,11249.0,561
905,332.01,005,2,4490,033201,10467.0,33201
906,152.0,081,4,3037,015200,11419.0,152
907,206.0,081,4,1974,020600,11435.0,206
908,527.0,047,3,6776,052700,11211.0,527
909,472.0,081,4,3811,047200,11423.0,472
910,472.0,081,4,3811,047200,11432.0,472
911,932.0,047,3,1201,093200,11203.0,932
912,932.0,047,3,1201,093200,11234.0,932
913,590.0,081,4,1622,059000,11411.0,590
914,590.0,081,4,1622,059000,11429.0,590
915,47.0,081,4,4037,004700,11106.0,47
916,908.0,047,3,7094,090800,11207.0,908
917,908.0,047,3,7094,090800,11212.0,908
918,114.02,085,5,3743,011402,10306.0,11402
919,1118.0,047,3,3418,111800,11208.0,1118
920,529.0,047,3,3995,052900,11206.0,529
921,529.0,047,3,3995,052900,11211.0,529
922,363.0,005,2,8121,036300,10460.0,363
923,919.0,081,4,5860,091900,11354.0,919
924,919.0,081,4,5860,091900,11356.0,919
925,925.0,081,4,3906,092500,11356.0,925
926,766.0,047,3,2416,076600,11210.0,766
927,766.0,047,3,2416,076600,11230.0,766
928,120.0,061,1,3335,012000,10021.0,120
929,120.0,061,1,3335,012000,10065.0,120
930,128.0,061,1,5950,012800,10021.0,128
931,128.0,061,1,5950,012800,10075.0,128
932,456.0,081,4,1497,045600,11432.0,456
933,211.0,005,2,5157,021100,10452.0,211
934,505.0,081,4,1497,050500,11374.0,505
935,505.0,081,4,1497,050500,11379.0,505
936,228.0,005,2,6023,022800,10462.0,228
937,277.0,005,2,5674,027700,10463.0,277
938,273.0,005,2,7732,027300,10463.0,273
939,273.0,005,2,7732,027300,10468.0,273
940,420.0,005,2,3698,042000,10466.0,420
941,408.0,005,2,4710,040800,10466.0,408
942,213.02,005,2,6337,021302,10452.0,21302
943,257.0,047,3,2111,025700,11206.0,257
944,1571.01,081,4,8468,157101,11001.0,157101
945,1571.01,081,4,8468,157101,11004.0,157101
946,1571.01,081,4,8468,157101,11426.0,157101
947,267.01,005,2,4101,026701,10468.0,26701
948,633.01,081,4,1490,063301,11385.0,63301
949,633.02,081,4,1578,063302,11385.0,63302
950,244.0,005,2,2276,024400,10462.0,244
951,855.0,081,4,6537,085500,11354.0,855
952,855.0,081,4,6537,085500,11355.0,855
953,863.0,081,4,6722,086300,11354.0,863
954,863.0,081,4,6722,086300,11355.0,863
955,865.0,081,4,4506,086500,11354.0,865
956,1163.0,081,4,9464,116300,11354.0,1163
957,1163.0,081,4,9464,116300,11355.0,1163
958,1047.0,081,4,6882,104700,11354.0,1047
959,1047.0,081,4,6882,104700,11357.0,1047
960,227.03,005,2,1841,022703,10457.0,22703
961,227.02,005,2,1534,022702,10452.0,22702
962,227.02,005,2,1534,022702,10453.0,22702
963,170.09,085,5,4525,017009,10312.0,17009
964,357.0,081,4,4061,035700,11369.0,357
965,150.01,061,1,2238,015001,10028.0,15001
966,98.0,005,2,5189,009800,10473.0,98
967,96.0,081,4,4006,009600,11417.0,96
968,96.0,081,4,4006,009600,11419.0,96
969,96.0,081,4,4006,009600,11420.0,96
970,45.0,081,4,3639,004500,11106.0,45
971,53.0,081,4,4926,005300,11106.0,53
972,480.0,047,3,4028,048000,11218.0,480
973,480.0,047,3,4028,048000,11230.0,480
974,482.0,047,3,5300,048200,11218.0,482
975,482.0,047,3,5300,048200,11230.0,482
976,484.0,047,3,6107,048400,11218.0,484
977,1174.0,047,3,4362,117400,11208.0,1174
978,1176.01,047,3,3037,117601,11208.0,117601
979,210.01,005,2,9511,021001,10462.0,21001
980,238.0,005,2,2551,023800,10462.0,238
981,222.0,005,2,3262,022200,10462.0,222
982,36.0,047,3,4245,003600,11209.0,36
983,36.0,047,3,4245,003600,11220.0,36
984,68.0,047,3,4771,006800,11209.0,68
985,68.0,047,3,4771,006800,11220.0,68
986,1447.0,081,4,3100,144700,11361.0,1447
987,1447.0,081,4,3100,144700,11364.0,1447
988,57.0,081,4,4262,005700,11101.0,57
989,57.0,081,4,4262,005700,11106.0,57
990,59.0,081,4,4260,005900,11101.0,59
991,59.0,081,4,4260,005900,11103.0,59
992,59.0,081,4,4260,005900,11106.0,59
993,548.0,081,4,2453,054800,11427.0,548
994,548.0,081,4,2453,054800,11428.0,548
995,473.0,081,4,4249,047300,11373.0,473
996,300.0,005,2,5687,030000,10461.0,300
997,155.0,081,4,2471,015500,11101.0,155
998,155.0,081,4,2471,015500,11103.0,155
999,157.0,081,4,1486,015700,11101.0,157
1000,157.0,081,4,1486,015700,11103.0,157
1001,159.0,081,4,3948,015900,11101.0,159
1002,159.0,081,4,3948,015900,11103.0,159
1003,1198.0,047,3,3376,119800,11207.0,1198
1004,106.01,061,1,6742,010601,10022.0,10601
1005,106.01,061,1,6742,010601,10065.0,10601
1006,261.0,047,3,4993,026100,11206.0,261
1007,261.0,047,3,4993,026100,11216.0,261
1008,261.0,047,3,4993,026100,11221.0,261
1009,302.0,005,2,9613,030200,10475.0,302
1010,1106.0,047,3,4082,110600,11207.0,1106
1011,367.0,047,3,1405,036700,11207.0,367
1012,367.0,047,3,1405,036700,11233.0,367
1013,511.0,047,3,4317,051100,11206.0,511
1014,511.0,047,3,4317,051100,11211.0,511
1015,121.0,061,1,8505,012100,10036.0,121
1016,169.0,047,3,4739,016900,11215.0,169
1017,171.0,047,3,4098,017100,11215.0,171
1018,171.0,047,3,4098,017100,11218.0,171
1019,592.0,081,4,1307,059200,11411.0,592
1020,592.0,081,4,1307,059200,11429.0,592
1021,622.0,081,4,1841,062200,11411.0,622
1022,226.0,061,1,4731,022600,10027.0,226
1023,226.0,061,1,4731,022600,10030.0,226
1024,226.0,061,1,4731,022600,10037.0,226
1025,1022.0,047,3,1993,102200,11236.0,1022
1026,55.01,061,1,4709,005501,10012.0,5501
1027,208.0,061,1,5566,020800,10027.0,208
1028,208.0,061,1,5566,020800,10035.0,208
1029,208.0,061,1,5566,020800,10037.0,208
1030,77.0,005,2,2087,007700,10455.0,77
1031,77.0,005,2,2087,007700,10456.0,77
1032,77.0,005,2,2087,007700,10459.0,77
1033,75.0,005,2,6039,007500,10455.0,75
1034,75.0,005,2,6039,007500,10456.0,75
1035,73.0,005,2,4139,007300,10455.0,73
1036,79.0,005,2,7051,007900,10455.0,79
1037,356.01,047,3,2849,035601,11224.0,35601
1038,616.0,047,3,1513,061600,11235.0,616
1039,131.0,047,3,4254,013100,11215.0,131
1040,131.0,047,3,4254,013100,11217.0,131
1041,375.04,005,2,3470,037504,10457.0,37504
1042,537.0,047,3,3612,053700,11205.0,537
1043,537.0,047,3,3612,053700,11206.0,537
1044,537.0,047,3,3612,053700,11249.0,537
1045,265.0,005,2,8499,026500,10468.0,265
1046,422.0,047,3,3523,042200,11223.0,422
1047,438.0,047,3,2556,043800,11204.0,438
1048,438.0,047,3,2556,043800,11223.0,438
1049,438.0,047,3,2556,043800,11230.0,438
1050,1502.0,047,3,2876,150200,11215.0,1502
1051,1502.0,047,3,2876,150200,11218.0,1502
1052,382.0,005,2,2814,038200,10469.0,382
1053,494.0,047,3,5930,049400,11218.0,494
1054,75.0,081,4,4252,007500,11106.0,75
1055,77.0,081,4,1828,007700,11106.0,77
1056,455.0,081,4,15051,045500,11368.0,455
1057,455.0,081,4,15051,045500,11373.0,455
1058,630.0,081,4,1634,063000,11413.0,630
1059,141.0,047,3,3256,014100,11215.0,141
1060,309.04,081,4,3576,030904,11370.0,30904
1061,492.0,081,4,4976,049200,11427.0,492
1062,492.0,081,4,4976,049200,11428.0,492
1063,122.0,081,4,3293,012200,11418.0,122
1064,122.0,081,4,3293,012200,11419.0,122
1065,144.0,081,4,2082,014400,11418.0,144
1066,150.0,081,4,2799,015000,11419.0,150
1067,385.0,047,3,3503,038500,11221.0,385
1068,301.0,047,3,2675,030100,11233.0,301
1069,120.0,081,4,2456,012000,11419.0,120
1070,148.0,081,4,2189,014800,11419.0,148
1071,31.0,005,2,1675,003100,10454.0,31
1072,31.0,005,2,1675,003100,10455.0,31
1073,52.0,005,2,2151,005200,10472.0,52
1074,149.0,047,3,6318,014900,11215.0,149
1075,145.0,047,3,4078,014500,11215.0,145
1076,145.0,047,3,4078,014500,11232.0,145
1077,147.0,047,3,2535,014700,11215.0,147
1078,92.0,061,1,1691,009200,10017.0,92
1079,92.0,061,1,1691,009200,10169.0,92
1080,92.0,061,1,1691,009200,10170.0,92
1081,114.01,061,1,1224,011401,10022.0,11401
1082,114.01,061,1,1224,011401,10065.0,11401
1083,1463.0,081,4,3295,146300,11361.0,1463
1084,253.0,047,3,2936,025300,11205.0,253
1085,253.0,047,3,2936,025300,11206.0,253
1086,253.0,047,3,2936,025300,11216.0,253
1087,1467.0,081,4,3002,146700,11361.0,1467
1088,206.0,047,3,2347,020600,11228.0,206
1089,1008.01,081,4,2506,100801,11691.0,100801
1090,1.0,061,1,0,000100,10004.0,1
1091,26.0,081,4,2476,002600,11418.0,26
1092,448.0,047,3,1801,044800,11204.0,448
1093,448.0,047,3,1801,044800,11230.0,448
1094,450.0,047,3,551,045000,11230.0,450
1095,802.0,047,3,4897,080200,11225.0,802
1096,802.0,047,3,4897,080200,11226.0,802
1097,758.0,047,3,1659,075800,11210.0,758
1098,758.0,047,3,1659,075800,11230.0,758
1099,1151.0,081,4,1167,115100,11354.0,1151
1100,1151.0,081,4,1167,115100,11358.0,1151
1101,1171.0,081,4,2488,117100,11354.0,1171
1102,1171.0,081,4,2488,117100,11358.0,1171
1103,405.0,081,4,3350,040500,11368.0,405
1104,407.0,081,4,8990,040700,11368.0,407
1105,409.0,081,4,5338,040900,11368.0,409
1106,131.0,061,1,2749,013100,10019.0,131
1107,131.0,061,1,2749,013100,10020.0,131
1108,628.0,047,3,5099,062800,11229.0,628
1109,628.0,047,3,5099,062800,11235.0,628
1110,257.0,081,4,1422,025700,11377.0,257
1111,263.0,081,4,6884,026300,11372.0,263
1112,263.0,081,4,6884,026300,11377.0,263
1113,377.0,047,3,4354,037700,11233.0,377
1114,265.0,081,4,3807,026500,11372.0,265
1115,265.0,081,4,3807,026500,11373.0,265
1116,265.0,081,4,3807,026500,11377.0,265
1117,291.0,081,4,6767,029100,11372.0,291
1118,291.0,081,4,6767,029100,11377.0,291
1119,293.0,081,4,1097,029300,11377.0,293
1120,513.0,081,4,2281,051300,11377.0,513
1121,513.0,081,4,2281,051300,11378.0,513
1122,210.02,005,2,7201,021002,10462.0,21002
1123,212.0,005,2,5202,021200,10462.0,212
1124,388.0,005,2,2528,038800,10469.0,388
1125,390.0,005,2,2515,039000,10467.0,390
1126,390.0,005,2,2515,039000,10469.0,390
1127,386.0,005,2,8408,038600,10466.0,386
1128,386.0,005,2,8408,038600,10469.0,386
1129,283.0,047,3,3997,028300,11206.0,283
1130,373.0,047,3,4050,037300,11207.0,373
1131,373.0,047,3,4050,037300,11221.0,373
1132,373.0,047,3,4050,037300,11233.0,373
1133,375.0,047,3,3042,037500,11221.0,375
1134,375.0,047,3,3042,037500,11233.0,375
1135,229.01,005,2,5922,022901,10457.0,22901
1136,149.0,061,1,5560,014900,10023.0,149
1137,169.0,081,4,6038,016900,11104.0,169
1138,169.0,081,4,6038,016900,11377.0,169
1139,46.0,005,2,1876,004600,10473.0,46
1140,343.0,047,3,5279,034300,11213.0,343
1141,345.0,047,3,3050,034500,11213.0,345
1142,112.0,047,3,6561,011200,11219.0,112
1143,112.0,047,3,6561,011200,11220.0,112
1144,112.0,047,3,6561,011200,11232.0,112
1145,310.0,005,2,4806,031000,10469.0,310
1146,274.02,005,2,3460,027402,10465.0,27402
1147,508.03,047,3,2260,050803,11226.0,50803
1148,71.0,047,3,4830,007100,11217.0,71
1149,127.0,047,3,4768,012700,11217.0,127
1150,286.0,047,3,5115,028600,11214.0,286
1151,508.04,047,3,6297,050804,11226.0,50804
1152,394.0,047,3,2464,039400,11223.0,394
1153,414.02,047,3,1783,041402,11223.0,41402
1154,416.0,047,3,2357,041600,11223.0,416
1155,934.0,047,3,2281,093400,11236.0,934
1156,946.0,047,3,1883,094600,11203.0,946
1157,946.0,047,3,1883,094600,11236.0,946
1158,482.0,081,4,1521,048200,11423.0,482
1159,285.02,047,3,2938,028502,11206.0,28502
1160,61.0,081,4,5750,006100,11103.0,61
1161,61.0,081,4,5750,006100,11106.0,61
1162,160.0,005,2,3760,016000,10465.0,160
1163,720.0,047,3,2261,072000,11234.0,720
1164,722.0,047,3,3296,072200,11234.0,722
1165,722.0,047,3,3296,072200,11236.0,722
1166,227.0,061,1,5875,022700,10030.0,227
1167,227.0,061,1,5875,022700,10031.0,227
1168,227.0,061,1,5875,022700,10039.0,227
1169,330.0,081,4,6921,033000,11413.0,330
1170,330.0,081,4,6921,033000,11434.0,330
1171,838.0,081,4,5705,083800,11420.0,838
1172,174.02,061,1,2555,017402,10029.0,17402
1173,429.01,005,2,4123,042901,10467.0,42901
1174,215.0,061,1,4520,021500,10027.0,215
1175,215.0,061,1,4520,021500,10030.0,215
1176,464.0,081,4,1725,046400,11432.0,464
1177,1277.0,081,4,3179,127700,11366.0,1277
1178,1277.0,081,4,3179,127700,11423.0,1277
1179,1277.0,081,4,3179,127700,11432.0,1277
1180,243.0,047,3,4020,024300,11205.0,243
1181,243.0,047,3,4020,024300,11216.0,243
1182,251.0,047,3,3547,025100,11216.0,251
1183,265.0,047,3,4011,026500,11216.0,265
1184,265.0,047,3,4011,026500,11221.0,265
1185,1097.0,081,4,1703,109700,11361.0,1097
1186,88.0,061,1,7047,008800,10016.0,88
1187,88.0,061,1,7047,008800,10017.0,88
1188,88.0,061,1,7047,008800,10158.0,88
1189,90.0,061,1,7645,009000,10017.0,90
1190,181.0,047,3,3619,018100,11205.0,181
1191,181.0,047,3,3619,018100,11217.0,181
